	Chromosome	Start	Strand	Gene	Transcript_type
12626	chr3L	3017256	-1	CG32487	protein_coding
12627	chr2R	20849939	-1	CG17999	protein_coding
12630	chr3L	11136049	1	IRSp53	protein_coding
12637	chr3L	13513254	1	Liprin-beta	protein_coding
12638	chr3L	13513364	1	Liprin-beta	protein_coding
12639	chr3R	24161727	1	TBC1d7	protein_coding
12640	chr2R	14963292	1	ckn	protein_coding
12641	chr2R	14975922	1	ckn	protein_coding
12642	chr2R	14965684	1	ckn	protein_coding
12643	chr3R	20824239	-1	CG17272	protein_coding
12646	chrX	1507809	-1	Nmdar2	protein_coding
12647	chrX	1507808	-1	Nmdar2	protein_coding
12648	chrX	1501286	-1	Nmdar2	protein_coding
12649	chrX	1496196	-1	Nmdar2	protein_coding
12650	chrX	1496383	-1	Nmdar2	protein_coding
12651	chr3R	10784383	1	Rbp1	protein_coding
12653	chr3L	16783256	1	CG9706	protein_coding
12654	chr3L	16783010	1	CG9706	protein_coding
12655	chr3L	3424935	-1	sty	protein_coding
12656	chr3L	3417961	-1	sty	protein_coding
12660	chr3L	11944852	-1	CG5883	protein_coding
12662	chr2R	20274597	1	CG11788	protein_coding
12663	chr3R	23711527	1	CG10300	protein_coding
12666	chr3L	18675413	-1	GNBP2	protein_coding
12667	chr3R	25400645	-1	Muc96D	protein_coding
12668	chr2R	20836028	-1	insc	protein_coding
12669	chr3L	21509881	1	M6	protein_coding
12670	chr3L	21507852	1	M6	protein_coding
12671	chr2L	17181938	1	CG31750	protein_coding
12672	chr3L	654089	-1	MED30	protein_coding
12675	chr3L	11493871	1	chrb	protein_coding
12676	chr3L	11487550	1	chrb	protein_coding
12678	chr3R	29020406	-1	wat	protein_coding
12679	chr3R	26636688	1	TwdlS	protein_coding
12680	chrX	3936469	-1	CG2938	protein_coding
12681	chrX	3936227	-1	CG2938	protein_coding
12683	chr3R	11694311	-1	Fer3	protein_coding
12684	chrX	11311208	-1	Ir10a	protein_coding
12689	chr2L	15941441	1	CG12448	protein_coding
12691	chr2L	18703105	-1	CG10376	protein_coding
12693	chr2R	14289539	1	Ih	protein_coding
12694	chr2R	14276130	1	Ih	protein_coding
12695	chr2R	14289194	1	Ih	protein_coding
12696	chr2R	14288137	1	Ih	protein_coding
12697	chr2R	14291290	1	Ih	protein_coding
12698	chr2R	11355319	1	deltaTry	protein_coding
12700	chr3L	15043924	-1	ind	protein_coding
12702	chr2L	21461173	1	His1:CG33819	protein_coding
12704	chr3L	14944331	-1	CG13465	protein_coding
12705	chr2R	4917519	1	Ir41a	protein_coding
12707	chr3L	20198317	-1	CG42674	protein_coding
12708	chr3L	20185385	-1	CG42674	protein_coding
12709	chr2L	5305650	1	vri	protein_coding
12710	chr2L	5288944	1	vri	protein_coding
12711	chr2L	5299647	1	vri	protein_coding
12716	chr3R	4506365	-1	CG34425	protein_coding
12717	chr2R	11768453	1	CG13193	protein_coding
12719	chr2R	17044950	1	SmydA-7	protein_coding
12720	chr2R	17044743	1	SmydA-7	protein_coding
12721	chr3R	25050243	1	CG11791	protein_coding
12722	chr3R	25049616	1	CG11791	protein_coding
12723	chrX	5307417	-1	CG17764	protein_coding
12724	chr2L	1240036	1	CG5397	protein_coding
12727	chr3L	6193746	1	Tnpo	protein_coding
12728	chr3L	6193480	1	Tnpo	protein_coding
12730	chrX	9085932	1	CG32708	protein_coding
12732	chr3L	17806365	-1	CG32187	protein_coding
12733	chr3R	29138573	-1	CG14512	protein_coding
12734	chr2R	8148578	-1	kermit	protein_coding
12735	chr2R	8156654	-1	kermit	protein_coding
12736	chr2R	8149435	-1	kermit	protein_coding
12737	chr2R	8149171	-1	kermit	protein_coding
12738	chrX	7069936	1	CG4607	protein_coding
12739	chrX	7069413	1	CG4607	protein_coding
12741	chr3L	5899528	1	CG32409	protein_coding
12742	chrX	18515428	1	HisRS	protein_coding
12744	chr2R	4824319	-1	CG17528	protein_coding
12747	chr2L	18484513	-1	CG10283	protein_coding
12748	chr2L	18484438	-1	CG10283	protein_coding
12749	chr3R	8578205	1	5-HT2B	protein_coding
12750	chr3R	27636861	1	Mtl	protein_coding
12751	chr3R	27636412	1	Mtl	protein_coding
12752	chr3R	27636549	1	Mtl	protein_coding
12753	chr3L	21942221	1	CG14562	protein_coding
12754	chr3R	29857491	-1	dgt1	protein_coding
12756	chr2L	12145049	1	CG31760	protein_coding
12757	chr2L	12142780	1	CG31760	protein_coding
12758	chr2L	4227699	1	RpL40	protein_coding
12759	chr3R	9793295	1	CG8516	protein_coding
12760	chr3R	5150908	1	dpr16	protein_coding
12761	chr3R	5165226	1	dpr16	protein_coding
12762	chr3R	14262418	-1	CG14841	protein_coding
12765	chr3L	21216839	-1	CG12975	protein_coding
12769	chr2L	20025811	-1	AANATL3	protein_coding
12770	chrX	2883661	-1	CG14418	protein_coding
12771	chr3R	28283719	1	CG34437	protein_coding
12772	chr2R	18311822	1	Tango8	protein_coding
12773	chr2L	21536346	1	His1:CG33864	protein_coding
12774	chr3R	21270126	1	Idi	protein_coding
12776	chr2L	7767628	1	CG7191	protein_coding
12777	chrX	18863776	-1	CG7326	protein_coding
12780	chr3R	4541356	1	Mur82C	protein_coding
12782	chrX	19670340	1	Zw	protein_coding
12783	chrX	19667252	1	Zw	protein_coding
12784	chrX	19669722	1	Zw	protein_coding
12786	chr3R	11431582	-1	RpL24-like	protein_coding
12789	chr2R	8901433	1	Ggamma1	protein_coding
12790	chr2R	8901404	1	Ggamma1	protein_coding
12791	chr2R	18126347	1	Spn55B	protein_coding
12795	chr3L	11023535	1	Fad2	protein_coding
12796	chr2L	5028191	-1	vkg	protein_coding
12797	chr2L	5027445	-1	vkg	protein_coding
12798	chr2L	15902410	-1	CG31821	protein_coding
12801	chr2L	7227734	1	CG43799	protein_coding
12803	chrX	15475400	-1	mh	protein_coding
12806	chr2L	13784084	1	Eato	protein_coding
12807	chr2R	14239932	1	Usp20-33	protein_coding
12808	chr2L	2577687	1	Elba2	protein_coding
12812	chr3R	31736963	-1	CstF50	protein_coding
12813	chr2R	17544432	1	CG34194	protein_coding
12814	chr2R	17544190	1	CG34194	protein_coding
12815	chr2R	20986500	-1	CG15651	protein_coding
12816	chr3L	14517825	1	CG9592	protein_coding
12823	chr3R	27919460	-1	CG33213	protein_coding
12824	chr3R	8204830	-1	CheA84a	protein_coding
12825	chr2L	18810986	-1	CG10570	protein_coding
12826	chr2L	18811252	-1	CG10570	protein_coding
12828	chr2R	9362906	-1	CG12158	protein_coding
12829	chr3R	13388709	-1	CG9799	protein_coding
12830	chr3R	29034008	-1	beta4GalNAcTB	protein_coding
12831	chr3R	31393527	-1	CG31204	protein_coding
12834	chr3L	6984586	-1	CG43439	protein_coding
12838	chr2R	19843668	-1	CG44569	protein_coding
12840	chr2R	9059907	-1	CG13743	protein_coding
12841	chr2R	9060608	-1	CG13743	protein_coding
12844	chr3L	16724861	1	CG13031	protein_coding
12846	chr3R	14562340	1	CG14851	protein_coding
12847	chr2R	23419594	-1	CG9812	protein_coding
12848	chr2R	23419684	-1	CG9812	protein_coding
12849	chrX	6013181	-1	mab-21	protein_coding
12850	chrX	19068892	-1	CG34330	protein_coding
12851	chrX	19068973	-1	CG34330	protein_coding
12856	chr3L	6550739	1	MCU	protein_coding
12857	chr3L	6550738	1	MCU	protein_coding
12859	chr2R	24174441	-1	mRpS17	protein_coding
12862	chr3R	13044157	1	CG45122	protein_coding
12865	chr2R	14152708	-1	Rcd1	protein_coding
12866	chr2R	14153123	-1	Rcd1	protein_coding
12867	chr2R	18639270	-1	CG30122	protein_coding
12868	chr3L	14131297	-1	Sox21b	protein_coding
12869	chr3L	14131324	-1	Sox21b	protein_coding
12871	chr2R	7699253	1	Coq9	protein_coding
12872	chr3L	24324866	1	nvd	protein_coding
12874	chr2R	7962463	1	nito	protein_coding
12876	chrX	21429256	-1	CG10918	protein_coding
12877	chr3L	21493083	1	CG7519	protein_coding
12878	chrX	2172526	1	ND-B14.5A	protein_coding
12880	chrX	6037892	1	MCTS1	protein_coding
12881	chr2L	8400421	1	CG31898	protein_coding
12882	chr3R	12891956	1	d-cup	protein_coding
12884	chr2R	21281656	-1	CG34203	protein_coding
12886	chrX	6196439	-1	CG32750	protein_coding
12888	chr2R	11146289	1	CG13231	protein_coding
12891	chr3R	21293998	-1	SIFaR	protein_coding
12893	chr2R	9610290	-1	CG12926	protein_coding
12896	chr3R	9784653	1	CG8500	protein_coding
12897	chr3R	9785630	1	CG8500	protein_coding
12898	chr2R	9139082	1	CG44286	protein_coding
12899	chr2R	9141222	1	CG44286	protein_coding
12900	chr2R	9138486	1	CG44286	protein_coding
12901	chr2R	9140696	1	CG44286	protein_coding
12902	chr3R	7891331	1	wtrw	protein_coding
12903	chr3R	7895822	1	wtrw	protein_coding
12904	chr3R	18274665	1	eIF1A	protein_coding
12905	chr3R	18274698	1	eIF1A	protein_coding
12907	chr4	844529	-1	fd102C	protein_coding
12911	chr3R	23043990	1	CG13837	protein_coding
12913	chrX	7931382	-1	mahe	protein_coding
12914	chr4	179389	-1	Arl4	protein_coding
12916	chr3R	9065078	-1	beag	protein_coding
12917	chr2R	24029317	1	CG3163	protein_coding
12919	chr2R	19771233	-1	Or56a	protein_coding
12920	chr3R	22340307	-1	CG5388	protein_coding
12921	chrX	2222348	-1	Vinc	protein_coding
12922	chrX	2222567	-1	Vinc	protein_coding
12925	chr3R	11221639	-1	CG6693	protein_coding
12926	chr3R	11221517	-1	CG6693	protein_coding
12928	chr3R	17916578	-1	Rim	protein_coding
12932	chr2R	15686082	-1	CG30082	protein_coding
12933	chr2R	9494166	1	Wnt2	protein_coding
12934	chr3L	14786412	-1	bmm	protein_coding
12937	chr3R	26966485	-1	Gr97a	protein_coding
12938	chr211000022278760	879	-1	CG40635	protein_coding
12939	chr2L	8198882	1	PGAP5	protein_coding
12940	chr2L	8198953	1	PGAP5	protein_coding
12941	chr2L	6037902	-1	CG9117	protein_coding
12943	chr2R	23183977	1	CG13539	protein_coding
12944	chr2R	23184408	1	CG13539	protein_coding
12946	chr2L	319259	-1	CG11912	protein_coding
12947	chrX	17022304	1	CG43996	protein_coding
12948	chrX	2184668	-1	Nmd3	protein_coding
12951	chr3L	15161817	1	CG6878	protein_coding
12952	chr3L	7026794	-1	CG17744	protein_coding
12953	chr3L	4458163	-1	CG11345	protein_coding
12955	chr2L	2847212	-1	CG3117	protein_coding
12961	chr2R	10199711	-1	CG34221	protein_coding
12966	chr2L	421771	1	CG13692	protein_coding
12967	chr3L	16331040	1	CG33060	protein_coding
12969	chr3R	6527508	1	CG15185	protein_coding
12970	chr3L	9838670	-1	Cdk8	protein_coding
12971	chr3R	5637234	1	CG12170	protein_coding
12972	chr3R	6468437	1	Neurochondrin	protein_coding
12974	chr2L	22247875	-1	RpL21	protein_coding
12975	chr2L	22247833	-1	RpL21	protein_coding
12977	chr2L	4006041	1	CG15423	protein_coding
12978	chr3R	20408265	1	eIF3g2	protein_coding
12979	chr2R	6758903	-1	CG9436	protein_coding
12980	chr2R	21634679	1	CG10321	protein_coding
12981	chr2R	6757209	-1	CG3420	protein_coding
12982	chr2R	6757039	-1	CG3420	protein_coding
12983	chrX	19783143	-1	zld	protein_coding
12984	chrX	19783548	-1	zld	protein_coding
12986	chr3R	19864393	-1	CG4572	protein_coding
12987	chr2R	5804712	1	dpr12	protein_coding
12988	chr3L	1558228	1	Pex10	protein_coding
12989	chr3L	1558782	1	Pex10	protein_coding
12990	chr3R	18898121	1	CG14297	protein_coding
12991	chr2L	16821093	-1	CG13280	protein_coding
12992	chr2L	16804077	-1	CG13280	protein_coding
12993	chr3R	20635480	1	Lrrk	protein_coding
12994	chr3R	20636099	1	Lrrk	protein_coding
12995	chr3L	5366455	1	Membrin	protein_coding
12996	chr3R	16975204	1	VhaM9.7-d	protein_coding
12997	chrX	17827564	-1	Socs16D	protein_coding
12998	chrX	17827520	-1	Socs16D	protein_coding
12999	chr3R	8341100	1	Arl2	protein_coding
13000	chr3L	8125132	-1	mRpL36	protein_coding
13001	chr3L	11958283	1	CG43294	protein_coding
13002	chr2L	6559431	1	COX5BL	protein_coding
13003	chr3R	18695252	1	CG34282	protein_coding
13004	chr2R	13399368	-1	CG4744	protein_coding
13006	chr3R	15263458	-1	eIF2gamma	protein_coding
13007	chr3R	15262937	-1	eIF2gamma	protein_coding
13008	chr3R	15950943	-1	CG46383	protein_coding
13009	chr2R	21666687	1	CG42365	protein_coding
13010	chr3R	17072732	1	mRpS11	protein_coding
13011	chrX	2184725	1	CG17776	protein_coding
13012	chrX	2184887	1	CG17776	protein_coding
13013	chr3L	22773536	1	SPoCk	protein_coding
13014	chr3L	22759977	1	SPoCk	protein_coding
13015	chr3L	22749444	1	SPoCk	protein_coding
13016	chr3L	22774037	1	SPoCk	protein_coding
13017	chr2L	3705488	-1	CG31778	protein_coding
13018	chr2L	9589630	1	CG3841	protein_coding
13019	chr2L	9589476	1	CG3841	protein_coding
13021	chr3R	19162300	-1	Nsun5	protein_coding
13024	chr2L	2217246	-1	CG15386	protein_coding
13026	chr3R	27736538	1	Ets98B	protein_coding
13027	chr3R	27743180	1	Ets98B	protein_coding
13028	chr3L	9419932	-1	Tat	protein_coding
13029	chr3L	9420177	-1	Tat	protein_coding
13030	chr3L	9426758	-1	Tat	protein_coding
13031	chr3L	9426677	-1	Tat	protein_coding
13032	chr3L	9419403	-1	Tat	protein_coding
13033	chr3L	17621625	-1	Vps60	protein_coding
13034	chr3L	17621505	-1	Vps60	protein_coding
13036	chr2R	22114997	1	CG30281	protein_coding
13038	chrX	10212970	1	ATPsyndelta	protein_coding
13039	chr3L	17690015	1	Ccn	protein_coding
13041	chr3R	16647605	1	CCT3	protein_coding
13042	chrX	1873853	1	Vps26	protein_coding
13044	chrX	16313709	1	SWIP	protein_coding
13047	chr2L	10579753	1	CG34160	protein_coding
13049	chr2R	22138895	1	CG11269	protein_coding
13050	chrX	2262837	1	CG3071	protein_coding
13053	chr3L	13061422	-1	CG14115	protein_coding
13054	chr2R	12178553	-1	EndoG	protein_coding
13055	chrX	1457054	-1	CG14785	protein_coding
13056	chr2R	16872250	1	CG6421	protein_coding
13057	chr3R	22462455	1	AP-2mu	protein_coding
13058	chr3R	11445994	-1	sals	protein_coding
13059	chr3R	11451791	-1	sals	protein_coding
13060	chr3R	11451150	-1	sals	protein_coding
13061	chr3R	11451133	-1	sals	protein_coding
13062	chr2L	10413463	-1	CG5355	protein_coding
13064	chr3L	16844991	-1	kud	protein_coding
13065	chr2R	17767786	-1	CG14488	protein_coding
13066	chr2R	7500147	1	didum	protein_coding
13068	chr2L	8947266	1	CG46397	protein_coding
13069	chr3L	2648437	1	CG1246	protein_coding
13070	chr3L	2648048	1	CG1246	protein_coding
13071	chrX	7944685	-1	l(1)G0193	protein_coding
13072	chrX	7946908	-1	l(1)G0193	protein_coding
13074	chrX	5952565	1	CG6048	protein_coding
13077	chr3L	21972002	1	CG7470	protein_coding
13079	chr3L	16314285	1	CG13062	protein_coding
13080	chrX	16740906	1	CG32568	protein_coding
13081	chr2R	15424139	-1	CG30472	protein_coding
13084	chrX	2158983	-1	wapl	protein_coding
13085	chrX	2155902	-1	wapl	protein_coding
13086	chr2L	11988039	-1	CG6686	protein_coding
13087	chr2L	16731039	-1	CG17996	protein_coding
13089	chrX	19743068	-1	CG18809	protein_coding
13090	chrX	19744335	-1	CG18809	protein_coding
13091	chr2L	12109116	-1	Rab6	protein_coding
13093	chr2R	23939754	-1	CG3735	protein_coding
13094	chr2L	13398991	1	CG7110	protein_coding
13095	chr2L	5218254	1	TpnC25D	protein_coding
13096	chr2L	5217792	1	TpnC25D	protein_coding
13097	chr2L	5216701	1	TpnC25D	protein_coding
13098	chrX	7969703	1	sn	protein_coding
13099	chrX	7964024	1	sn	protein_coding
13100	chr3R	21065241	1	AnxB9	protein_coding
13101	chr3R	21065883	1	AnxB9	protein_coding
13103	chr3R	21737364	-1	CG42870	protein_coding
13105	chr2R	18625249	1	Sec6	protein_coding
13106	chr3L	11682038	1	TfIIEalpha	protein_coding
13107	chr3R	24650043	-1	puf	protein_coding
13109	chr3L	5510860	-1	CG34342	protein_coding
13110	chr3R	20484588	-1	Gfrl	protein_coding
13111	chr3R	20449687	-1	Gfrl	protein_coding
13112	chr3L	15661248	1	Eig71Ek	protein_coding
13113	chr2L	6967644	-1	smt3	protein_coding
13114	chr2L	6967590	-1	smt3	protein_coding
13115	chr2L	3872458	-1	CG31957	protein_coding
13122	chr3R	18199595	-1	Ssdp	protein_coding
13123	chr3R	16996446	1	CG3534	protein_coding
13124	chr4	254997	1	RhoGAP102A	protein_coding
13126	chrX	14832033	-1	CG14408	protein_coding
13131	chr2R	21312354	-1	Panx	protein_coding
13133	chr2L	602813	1	CG13689	protein_coding
13134	chrX	5908135	1	CG12236	protein_coding
13135	chr3L	2981022	1	CPT2	protein_coding
13136	chrX	7574290	1	CG11369	protein_coding
13137	chr3R	4346646	-1	hkb	protein_coding
13138	chrX	21031950	-1	CG1529	protein_coding
13143	chr3R	16495422	-1	Cad89D	protein_coding
13144	chr3R	5669334	-1	Xe7	protein_coding
13145	chr2L	7060851	-1	Mst27D	protein_coding
13146	chr3R	13767549	1	Cht5	protein_coding
13147	chr3R	6315296	1	Osi17	protein_coding
13148	chr3R	6311772	1	Osi17	protein_coding
13149	chrX	7413869	1	CG42705	protein_coding
13150	chr3L	3484653	-1	CG43074	protein_coding
13154	chr2L	269088	1	CG3345	protein_coding
13157	chr2R	19513571	-1	Ir56d	protein_coding
13158	chr3R	13072399	1	sim	protein_coding
13159	chr3R	13057755	1	sim	protein_coding
13160	chr3R	13062522	1	sim	protein_coding
13163	chr2L	3152753	-1	Mad	protein_coding
13164	chr2L	3159643	-1	Mad	protein_coding
13165	chr3R	5564865	1	CG12746	protein_coding
13166	chr3R	5565166	1	CG12746	protein_coding
13167	chr3R	10852724	1	CG4565	protein_coding
13169	chr2L	10356795	1	ClpP	protein_coding
13171	chrX	2212466	-1	SmydA-8	protein_coding
13172	chrX	2208678	-1	SmydA-8	protein_coding
13173	chrX	2213809	-1	SmydA-8	protein_coding
13175	chr2R	21936863	-1	CG43742	protein_coding
13178	chr4	358657	-1	PMCA	protein_coding
13179	chr4	358917	-1	PMCA	protein_coding
13180	chrX	4558072	1	CG3546	protein_coding
13182	chrX	7715116	-1	CG15478	protein_coding
13183	chrX	7717932	-1	CG15478	protein_coding
13185	chr2L	2845734	-1	CG18557	protein_coding
13186	chr2L	7997704	-1	CG7227	protein_coding
13187	chr2L	7998151	-1	CG7227	protein_coding
13188	chr3R	12739642	1	Ugt37A2	protein_coding
13189	chr2R	23746829	-1	egl	protein_coding
13190	chr2R	23745184	-1	egl	protein_coding
13192	chr2R	22888857	-1	Gmer	protein_coding
13193	chr2R	5507866	-1	TpnC4	protein_coding
13196	chrX	15713641	1	HUWE1	protein_coding
13197	chrX	15712628	1	HUWE1	protein_coding
13205	chr3R	9502581	-1	RhoL	protein_coding
13206	chr3R	9498509	-1	RhoL	protein_coding
13207	chrX	21054546	1	bves	protein_coding
13208	chrX	21053963	1	bves	protein_coding
13209	chr3L	8802463	1	CG34426	protein_coding
13210	chr3R	25516118	1	msi	protein_coding
13211	chr3R	25594475	1	msi	protein_coding
13212	chr3R	25576278	1	msi	protein_coding
13213	chr3R	25518323	1	msi	protein_coding
13214	chr2R	11235252	1	CG13227	protein_coding
13216	chr3R	15950943	-1	CG31088	protein_coding
13217	chr2L	8071624	-1	poe	protein_coding
13218	chr2L	3991713	-1	fred	protein_coding
13219	chr2R	23844763	-1	Snap29	protein_coding
13220	chr3L	8745310	-1	Prm	protein_coding
13221	chr3L	8738907	-1	Prm	protein_coding
13224	chr3L	1724390	1	CG12035	protein_coding
13225	chr2R	20944021	1	Act57B	protein_coding
13226	chr2L	5547203	1	Oscillin	protein_coding
13227	chr2L	5547290	1	Oscillin	protein_coding
13228	chr2L	5547086	1	Oscillin	protein_coding
13232	chr3L	12995135	1	CG11262	protein_coding
13233	chr2R	22113589	1	CG30280	protein_coding
13234	chrX	15860115	1	Gbeta13F	protein_coding
13235	chrX	15860706	1	Gbeta13F	protein_coding
13236	chr2R	13414620	-1	CG30059	protein_coding
13237	chr3R	15290799	-1	CG45218	protein_coding
13239	chr3R	19847311	1	MICU3	protein_coding
13240	chr2R	9286634	-1	CG2063	protein_coding
13242	chr2R	12326360	1	garz	protein_coding
13243	chr2L	2869652	1	CG8813	protein_coding
13246	chr2L	10474349	-1	RluA-1	protein_coding
13247	chr2L	16329132	-1	mRpL4	protein_coding
13250	chr2R	23749891	-1	CG34105	protein_coding
13251	chr2R	20287094	-1	CG16868	protein_coding
13252	chr3R	25678683	1	CG5039	protein_coding
13253	chr3R	21887029	1	CG6678	protein_coding
13254	chr2R	9186342	-1	Rab32	protein_coding
13255	chr2R	9180338	-1	Rab32	protein_coding
13256	chr2R	9179346	-1	Rab32	protein_coding
13257	chr2R	9181499	-1	Rab32	protein_coding
13258	chr2R	9181298	-1	Rab32	protein_coding
13259	chr3R	6350896	1	Pak	protein_coding
13260	chr3R	6354438	1	Pak	protein_coding
13261	chr3R	6354088	1	Pak	protein_coding
13262	chr3R	6353123	1	Pak	protein_coding
13263	chr3R	25316116	-1	CG10559	protein_coding
13264	chrX	17282726	-1	CG8664	protein_coding
13269	chr3R	8362554	-1	CG9684	protein_coding
13272	chr3L	20520772	-1	mTerf3	protein_coding
13273	chr3L	837821	-1	CG13901	protein_coding
13274	chr3L	837577	-1	CG13901	protein_coding
13275	chr4	1027101	-1	PlexA	protein_coding
13276	chrX	7453336	-1	CG43198	protein_coding
13277	chrX	14193214	1	yl	protein_coding
13278	chr2R	23925236	1	CG2812	protein_coding
13279	chr2L	8124010	-1	mon2	protein_coding
13280	chr3L	2373728	1	CG9004	protein_coding
13281	chr2L	4442393	1	CG15432	protein_coding
13282	chr2L	4442429	1	CG15432	protein_coding
13283	chr2L	4442320	1	CG15432	protein_coding
13284	chr3R	16573752	-1	CG14903	protein_coding
13285	chr3L	146433	1	CG6845	protein_coding
13291	chr2R	16008339	1	CG8389	protein_coding
13292	chr2R	16011680	1	CG8389	protein_coding
13293	chrX	3671502	-1	Parg	protein_coding
13294	chrX	3671488	-1	Parg	protein_coding
13295	chr3R	18617511	-1	CG7695	protein_coding
13296	chr2L	20424660	-1	CG15130	protein_coding
13297	chr2R	12846596	-1	CG17575	protein_coding
13298	chr2R	23967939	1	or	protein_coding
13299	chr3R	14125791	1	RpII140	protein_coding
13301	chr3R	16443207	1	CG14882	protein_coding
13302	chr3R	16443244	1	CG14882	protein_coding
13303	chrX	8037517	-1	CG2233	protein_coding
13304	chr3R	21365609	1	pre-mod(mdg4)-W	protein_coding
13305	chr2L	6684364	-1	Nhe3	protein_coding
13306	chr2L	6684357	-1	Nhe3	protein_coding
13307	chr2L	6683129	-1	Nhe3	protein_coding
13308	chrX	19875749	1	Hers	protein_coding
13309	chrX	19866194	1	Hers	protein_coding
13310	chrX	19892142	1	Hers	protein_coding
13311	chrX	19866146	1	Hers	protein_coding
13312	chrX	19887353	1	Hers	protein_coding
13313	chrX	19893829	1	Hers	protein_coding
13314	chr2R	11442505	1	qvr	protein_coding
13317	chr2L	2307948	1	CG16995	protein_coding
