	Chromosome	Start	Strand	Gene	Transcript_type
136595	chr6	146599041	1	ADGB	protein_coding
136596	chr6	146656933	1	ADGB	protein_coding
136598	chr6	146736518	1	ADGB	protein_coding
136599	chr6	146770439	1	ADGB	protein_coding
136601	chr6	146770445	1	ADGB	protein_coding
136609	chr17	51165435	1	NME2	protein_coding
136610	chr17	51165815	1	NME2	protein_coding
136611	chr17	51166411	1	NME2	protein_coding
136612	chr17	51166418	1	NME2	protein_coding
136613	chr17	51166420	1	NME2	protein_coding
136615	chr17	51166564	1	NME2	protein_coding
136618	chr4	106315544	1	AIMP1	protein_coding
136619	chr4	106315696	1	AIMP1	protein_coding
136621	chr4	106316536	1	AIMP1	protein_coding
136622	chr4	106316548	1	AIMP1	protein_coding
136623	chr4	106316550	1	AIMP1	protein_coding
136624	chr4	106316552	1	AIMP1	protein_coding
136626	chr4	106316555	1	AIMP1	protein_coding
136627	chr4	106316578	1	AIMP1	protein_coding
136628	chr4	106316580	1	AIMP1	protein_coding
136629	chr4	106318379	1	AIMP1	protein_coding
136631	chr4	106320477	1	AIMP1	protein_coding
136638	chr19	45639403	-1	EML2	protein_coding
136641	chr19	45639397	-1	EML2	protein_coding
136642	chr19	45643727	-1	EML2	protein_coding
136643	chr19	45645602	-1	EML2	protein_coding
136646	chr19	45619090	-1	EML2	protein_coding
136650	chr19	45624782	-1	EML2	protein_coding
136651	chr19	45630032	-1	EML2	protein_coding
136654	chr19	45633111	-1	EML2	protein_coding
136657	chr19	45639104	-1	EML2	protein_coding
136659	chr19	45639242	-1	EML2	protein_coding
136661	chr19	45640131	-1	EML2	protein_coding
136662	chr19	45638873	-1	EML2	protein_coding
136665	chr19	45642562	-1	EML2	protein_coding
136669	chr12	949694	-1	RAD52	protein_coding
136673	chr12	990053	-1	RAD52	protein_coding
136679	chr12	949667	-1	RAD52	protein_coding
136681	chr12	933058	-1	RAD52	protein_coding
136683	chr12	949628	-1	RAD52	protein_coding
136684	chr12	949519	-1	RAD52	protein_coding
136685	chr12	949649	-1	RAD52	protein_coding
136686	chr12	949673	-1	RAD52	protein_coding
136691	chr11	130159782	1	ST14	protein_coding
136695	chrX	48539714	1	TBC1D25	protein_coding
136699	chrX	48539798	1	TBC1D25	protein_coding
136707	chr16	89828475	1	SPIRE2	protein_coding
136708	chr16	89828499	1	SPIRE2	protein_coding
136709	chr16	89828547	1	SPIRE2	protein_coding
136722	chr3	179323031	1	ZNF639	protein_coding
136723	chr3	179323076	1	ZNF639	protein_coding
136724	chr3	179323246	1	ZNF639	protein_coding
136725	chr3	179323763	1	ZNF639	protein_coding
136726	chr3	179325153	1	ZNF639	protein_coding
136727	chr3	179327561	1	ZNF639	protein_coding
136728	chr3	179327744	1	ZNF639	protein_coding
136730	chr3	179328294	1	ZNF639	protein_coding
136733	chrX	49043357	-1	TFE3	protein_coding
136738	chr10	5977611	-1	IL15RA	protein_coding
136739	chr10	5960567	-1	IL15RA	protein_coding
136740	chr10	5978187	-1	IL15RA	protein_coding
136741	chr10	5977543	-1	IL15RA	protein_coding
136745	chr10	5977522	-1	IL15RA	protein_coding
136746	chr10	5963832	-1	IL15RA	protein_coding
136748	chr10	5966339	-1	IL15RA	protein_coding
136749	chr10	5977507	-1	IL15RA	protein_coding
136750	chr10	5977835	-1	IL15RA	protein_coding
136751	chr10	5977492	-1	IL15RA	protein_coding
136752	chr10	5977214	-1	IL15RA	protein_coding
136756	chr9	4666347	-1	SPATA6L	protein_coding
136757	chr9	4666666	-1	SPATA6L	protein_coding
136766	chr9	4666480	-1	SPATA6L	protein_coding
136767	chr17	48103357	1	SNX11	protein_coding
136769	chr17	48107549	1	SNX11	protein_coding
136770	chr17	48107558	1	SNX11	protein_coding
136773	chr17	48107766	1	SNX11	protein_coding
136775	chr17	48107788	1	SNX11	protein_coding
136776	chr17	48107894	1	SNX11	protein_coding
136777	chr17	48111949	1	SNX11	protein_coding
136784	chr15	55319123	-1	PIGBOS1	protein_coding
136785	chr15	55319161	-1	PIGBOS1	protein_coding
136786	chr15	55319107	-1	PIGBOS1	protein_coding
136787	chrX	48801377	1	HDAC6	protein_coding
136788	chrX	48801396	1	HDAC6	protein_coding
136790	chrX	48801700	1	HDAC6	protein_coding
136791	chrX	48801793	1	HDAC6	protein_coding
136793	chrX	48801949	1	HDAC6	protein_coding
136796	chrX	48802016	1	HDAC6	protein_coding
136801	chrX	48802051	1	HDAC6	protein_coding
136803	chrX	48802055	1	HDAC6	protein_coding
136808	chrX	48802067	1	HDAC6	protein_coding
136809	chrX	48802071	1	HDAC6	protein_coding
136813	chrX	48802082	1	HDAC6	protein_coding
136814	chrX	48802084	1	HDAC6	protein_coding
136817	chrX	48802104	1	HDAC6	protein_coding
136818	chrX	48802110	1	HDAC6	protein_coding
136820	chrX	48802153	1	HDAC6	protein_coding
136821	chrX	48802159	1	HDAC6	protein_coding
136823	chrX	48802168	1	HDAC6	protein_coding
136825	chrX	48802178	1	HDAC6	protein_coding
136826	chrX	48802186	1	HDAC6	protein_coding
136827	chrX	48802187	1	HDAC6	protein_coding
136829	chrX	48802207	1	HDAC6	protein_coding
136835	chrX	48802550	1	HDAC6	protein_coding
136837	chrX	48802693	1	HDAC6	protein_coding
136849	chr6	37433220	1	CMTR1	protein_coding
136850	chr6	37433221	1	CMTR1	protein_coding
136853	chr6	37475319	1	CMTR1	protein_coding
136854	chr11	57648188	1	CLP1	protein_coding
136855	chr11	57657016	1	CLP1	protein_coding
136856	chr11	57657751	1	CLP1	protein_coding
136857	chr11	57657752	1	CLP1	protein_coding
136858	chr11	57657760	1	CLP1	protein_coding
136859	chr11	57657762	1	CLP1	protein_coding
136860	chr11	57657763	1	CLP1	protein_coding
136862	chr15	55319222	1	PIGB	protein_coding
136865	chr15	55319245	1	PIGB	protein_coding
136866	chr15	55319251	1	PIGB	protein_coding
136876	chr8	11996316	-1	DEFB134	protein_coding
136877	chr8	12000752	-1	DEFB134	protein_coding
136881	chr16	89873586	1	TCF25	protein_coding
136883	chr16	89873592	1	TCF25	protein_coding
136884	chr16	89873606	1	TCF25	protein_coding
136885	chr16	89873641	1	TCF25	protein_coding
136888	chr16	89873644	1	TCF25	protein_coding
136889	chr16	89873668	1	TCF25	protein_coding
136891	chr16	89883394	1	TCF25	protein_coding
136893	chr16	89884644	1	TCF25	protein_coding
136894	chr16	89887649	1	TCF25	protein_coding
136899	chr16	89898601	1	TCF25	protein_coding
136901	chr16	89908966	1	TCF25	protein_coding
136905	chr11	8911139	1	AKIP1	protein_coding
136906	chr11	8911154	1	AKIP1	protein_coding
136907	chr11	8911189	1	AKIP1	protein_coding
136908	chr11	8911192	1	AKIP1	protein_coding
136909	chr11	8911199	1	AKIP1	protein_coding
136910	chr11	8911288	1	AKIP1	protein_coding
136911	chr11	8911338	1	AKIP1	protein_coding
136912	chr11	8911443	1	AKIP1	protein_coding
136913	chr11	8911465	1	AKIP1	protein_coding
136915	chr8	90985238	-1	C8orf88	protein_coding
136916	chr8	91040859	-1	PIP4P2	protein_coding
136919	chr8	91040835	-1	PIP4P2	protein_coding
136921	chr8	91040749	-1	PIP4P2	protein_coding
136923	chr3	179347709	1	MFN1	protein_coding
136925	chr3	179348050	1	MFN1	protein_coding
136926	chr3	179348761	1	MFN1	protein_coding
136927	chr3	179359720	1	MFN1	protein_coding
136928	chr3	179362358	1	MFN1	protein_coding
136932	chr6	37499893	-1	CCDC167	protein_coding
136941	chr4	56387508	-1	AASDH	protein_coding
136942	chr4	56387423	-1	AASDH	protein_coding
136943	chr4	56387491	-1	AASDH	protein_coding
136946	chr4	56387500	-1	AASDH	protein_coding
136959	chr7	139230356	1	UBN2	protein_coding
136960	chr7	139231237	1	UBN2	protein_coding
136961	chr7	139258519	1	UBN2	protein_coding
136963	chr15	55196941	-1	RSL24D1	protein_coding
136964	chr15	55195008	-1	RSL24D1	protein_coding
136965	chr15	55196709	-1	RSL24D1	protein_coding
136966	chr15	55196937	-1	RSL24D1	protein_coding
136967	chr15	55196608	-1	RSL24D1	protein_coding
136968	chr15	55196646	-1	RSL24D1	protein_coding
136969	chr15	55196958	-1	RSL24D1	protein_coding
136976	chr6	37697883	-1	MDGA1	protein_coding
136978	chr6	37696914	-1	MDGA1	protein_coding
136980	chr6	37696811	-1	MDGA1	protein_coding
136981	chr6	37646374	-1	MDGA1	protein_coding
136982	chr6	37694781	-1	MDGA1	protein_coding
136986	chr6	37699306	-1	MDGA1	protein_coding
136987	chr6	37664316	-1	MDGA1	protein_coding
136988	chr17	40177010	1	RAPGEFL1	protein_coding
136989	chr17	40177055	1	RAPGEFL1	protein_coding
136990	chr17	40177077	1	RAPGEFL1	protein_coding
136991	chr17	40177095	1	RAPGEFL1	protein_coding
136992	chr17	40177115	1	RAPGEFL1	protein_coding
136993	chr17	40177470	1	RAPGEFL1	protein_coding
136994	chr17	40178249	1	RAPGEFL1	protein_coding
136995	chr17	40181239	1	RAPGEFL1	protein_coding
137009	chr8	91070196	1	OTUD6B	protein_coding
137011	chr8	91070344	1	OTUD6B	protein_coding
137019	chr9	92293697	-1	IARS1	protein_coding
137020	chr9	92293700	-1	IARS1	protein_coding
137022	chr9	92293693	-1	IARS1	protein_coding
137031	chr9	92293695	-1	IARS1	protein_coding
137039	chr9	92293689	-1	IARS1	protein_coding
137040	chr9	92293716	-1	IARS1	protein_coding
137053	chr7	122304750	-1	FEZF1	protein_coding
137054	chr7	122304499	-1	FEZF1	protein_coding
137055	chr7	122310691	-1	FEZF1	protein_coding
137056	chr6	13574227	1	SIRT5	protein_coding
137057	chr6	13574233	1	SIRT5	protein_coding
137058	chr6	13574236	1	SIRT5	protein_coding
137062	chr6	13574580	1	SIRT5	protein_coding
137064	chr6	13574584	1	SIRT5	protein_coding
137066	chr6	13574594	1	SIRT5	protein_coding
137068	chr6	13574601	1	SIRT5	protein_coding
137070	chr6	13574623	1	SIRT5	protein_coding
137072	chr8	91101832	1	LRRC69	protein_coding
137074	chr8	91102619	1	LRRC69	protein_coding
137075	chr8	91102645	1	LRRC69	protein_coding
137080	chr7	122144249	-1	AASS	protein_coding
137082	chr7	122144239	-1	AASS	protein_coding
137085	chr7	122098831	-1	AASS	protein_coding
137087	chr7	122098872	-1	AASS	protein_coding
137094	chr7	122133822	-1	AASS	protein_coding
137095	chr7	122144255	-1	AASS	protein_coding
137103	chr8	91209495	1	SLC26A7	protein_coding
137104	chr8	91209500	1	SLC26A7	protein_coding
137105	chr8	91218888	1	SLC26A7	protein_coding
137106	chr8	91249307	1	SLC26A7	protein_coding
137107	chr8	91249319	1	SLC26A7	protein_coding
137108	chr8	91295624	1	SLC26A7	protein_coding
137111	chr6	36243203	1	PNPLA1	protein_coding
137112	chr6	36270060	1	PNPLA1	protein_coding
137113	chr6	36270460	1	PNPLA1	protein_coding
137118	chr11	8932947	-1	C11orf16	protein_coding
137119	chr11	8932988	-1	C11orf16	protein_coding
137124	chr12	7018476	-1	LPCAT3	protein_coding
137139	chr15	41231268	1	CHP1	protein_coding
137140	chr15	41231293	1	CHP1	protein_coding
137142	chr15	41256910	1	CHP1	protein_coding
137143	chr17	8413131	1	NDEL1	protein_coding
137146	chr17	8435852	1	NDEL1	protein_coding
137148	chr17	8435884	1	NDEL1	protein_coding
137149	chr17	8435894	1	NDEL1	protein_coding
137150	chr17	8435900	1	NDEL1	protein_coding
137151	chr17	8435908	1	NDEL1	protein_coding
137152	chr17	8435914	1	NDEL1	protein_coding
137153	chr17	8435922	1	NDEL1	protein_coding
137156	chr17	8436094	1	NDEL1	protein_coding
137158	chr17	8448604	1	NDEL1	protein_coding
137159	chr17	8450781	1	NDEL1	protein_coding
137163	chr11	8964442	-1	TMEM9B	protein_coding
137164	chr11	8964441	-1	TMEM9B	protein_coding
137165	chr11	8965011	-1	TMEM9B	protein_coding
137166	chr11	8964402	-1	TMEM9B	protein_coding
137167	chr11	8964180	-1	TMEM9B	protein_coding
137168	chr6	32741391	1	HLA-DQA2	protein_coding
137170	chr19	15432761	-1	WIZ	protein_coding
137171	chr19	15449951	-1	WIZ	protein_coding
137172	chr19	15449956	-1	WIZ	protein_coding
137173	chr19	15433290	-1	WIZ	protein_coding
137177	chr19	15449608	-1	WIZ	protein_coding
137178	chr19	15431150	-1	WIZ	protein_coding
137180	chr16	89913418	1	MC1R	protein_coding
137181	chr16	89914847	1	MC1R	protein_coding
137182	chr16	89918862	1	MC1R	protein_coding
137183	chr16	89919165	1		protein_coding
137185	chr6	32763490	-1	HLA-DQB2	protein_coding
137186	chr6	32763532	-1	HLA-DQB2	protein_coding
137187	chr6	32763466	-1	HLA-DQB2	protein_coding
137190	chr5	16508998	-1	RETREG1	protein_coding
137191	chr5	16616997	-1	RETREG1	protein_coding
137193	chr5	16508788	-1	RETREG1	protein_coding
137196	chr5	16616994	-1	RETREG1	protein_coding
137199	chr5	16508821	-1	RETREG1	protein_coding
137201	chr5	16508858	-1	RETREG1	protein_coding
137202	chr5	16508959	-1	RETREG1	protein_coding
137204	chr5	16617101	-1	RETREG1	protein_coding
137205	chr5	16509436	-1	RETREG1	protein_coding
137206	chr5	16572090	-1	RETREG1	protein_coding
137213	chr16	90019643	1	GAS8	protein_coding
137216	chr16	90019731	1	GAS8	protein_coding
137217	chr16	90022086	1	GAS8	protein_coding
137218	chr16	90022600	1	GAS8	protein_coding
137222	chr16	90022680	1	GAS8	protein_coding
137231	chr3	179451470	-1	GNB4	protein_coding
137232	chr3	179451198	-1	GNB4	protein_coding
137233	chr3	179426200	-1	GNB4	protein_coding
137234	chr3	179451429	-1	GNB4	protein_coding
137235	chr3	179451476	-1	GNB4	protein_coding
137238	chr15	41286011	1		protein_coding
137240	chr6	32817002	-1	HLA-DOB	protein_coding
137241	chr6	32820466	-1	HLA-DOB	protein_coding
137243	chr6	32816910	-1	HLA-DOB	protein_coding
137244	chr15	41332591	-1	OIP5	protein_coding
137245	chr15	41332487	-1	OIP5	protein_coding
137250	chr17	76453351	1	AANAT	protein_coding
137251	chr17	76467603	1	AANAT	protein_coding
137253	chr17	76468610	1	AANAT	protein_coding
137254	chr11	9091599	-1	SCUBE2	protein_coding
137255	chr11	9091601	-1	SCUBE2	protein_coding
137257	chr11	9091546	-1	SCUBE2	protein_coding
137260	chr11	9027539	-1	SCUBE2	protein_coding
137261	chr11	9027525	-1	SCUBE2	protein_coding
137264	chr11	9065911	-1	SCUBE2	protein_coding
137265	chr11	9066750	-1	SCUBE2	protein_coding
137267	chr15	41320794	1	NUSAP1	protein_coding
137269	chr15	41332694	1	NUSAP1	protein_coding
137271	chr15	41332871	1	NUSAP1	protein_coding
137272	chr15	41332881	1	NUSAP1	protein_coding
137274	chr15	41332886	1	NUSAP1	protein_coding
137276	chr15	41332913	1	NUSAP1	protein_coding
137284	chr10	1048883	-1	IDI1	protein_coding
137285	chr10	1048886	-1	IDI1	protein_coding
137286	chr10	1049119	-1	IDI1	protein_coding
137288	chr10	1048397	-1	IDI1	protein_coding
137291	chr12	7092445	-1	C1R	protein_coding
137293	chr12	7091892	-1	C1R	protein_coding
137294	chr12	7092472	-1	C1R	protein_coding
137295	chr12	7088848	-1	C1R	protein_coding
137298	chr12	7092540	-1	C1R	protein_coding
137299	chr12	7092441	-1	C1R	protein_coding
137300	chr12	7092493	-1	C1R	protein_coding
137302	chr12	7091891	-1	C1R	protein_coding
137304	chr6	32838822	-1		protein_coding
137307	chr17	49362473	-1	ZNF652	protein_coding
137308	chr17	49362250	-1	ZNF652	protein_coding
137316	chr5	72816312	1	TNPO1	protein_coding
137317	chr5	72816661	1	TNPO1	protein_coding
137321	chr5	72816672	1	TNPO1	protein_coding
137324	chr5	72848121	1	TNPO1	protein_coding
137326	chr5	72848184	1	TNPO1	protein_coding
137330	chr5	72893676	1	TNPO1	protein_coding
137333	chr6	32844136	1	PSMB9	protein_coding
137334	chr6	32844836	1	PSMB9	protein_coding
137336	chr6	32854192	1	PSMB9	protein_coding
137344	chr10	30629753	-1	LYZL2	protein_coding
137345	chr10	30629762	-1	LYZL2	protein_coding
137346	chr17	1716523	1	WDR81	protein_coding
137347	chr17	1716536	1	WDR81	protein_coding
137349	chr17	1716601	1	WDR81	protein_coding
137350	chr17	1724540	1	WDR81	protein_coding
137351	chr17	1724690	1	WDR81	protein_coding
137352	chr17	1724704	1	WDR81	protein_coding
137354	chr17	1728210	1	WDR81	protein_coding
137368	chr19	1508023	1	PLK5	protein_coding
137369	chr19	1524077	1	PLK5	protein_coding
137370	chr19	1524887	1	PLK5	protein_coding
137371	chr19	1525351	1	PLK5	protein_coding
137374	chr19	1528338	1	PLK5	protein_coding
137378	chr4	56435615	-1	PPAT	protein_coding
137386	chr10	96129715	1	ZNF518A	protein_coding
137389	chr10	96130056	1	ZNF518A	protein_coding
137391	chr10	96130297	1	ZNF518A	protein_coding
137396	chr16	90009004	-1	DBNDD1	protein_coding
137397	chr16	90010121	-1	DBNDD1	protein_coding
137398	chr16	90010211	-1	DBNDD1	protein_coding
137399	chr16	90019456	-1	DBNDD1	protein_coding
137400	chr16	90019890	-1	DBNDD1	protein_coding
137406	chr6	73452259	-1	CGAS	protein_coding
137407	chr6	73452297	-1	CGAS	protein_coding
137408	chr6	73452181	-1	CGAS	protein_coding
137410	chr10	96271569	-1	BLNK	protein_coding
137411	chr10	96271540	-1	BLNK	protein_coding
137412	chr10	96271518	-1	BLNK	protein_coding
137414	chr10	96271516	-1	BLNK	protein_coding
137417	chr10	96271398	-1	BLNK	protein_coding
137424	chr6	26087281	1	HFE	protein_coding
137426	chr6	26087392	1	HFE	protein_coding
137427	chr6	26087397	1	HFE	protein_coding
137429	chr6	26087405	1	HFE	protein_coding
137430	chr6	26087429	1	HFE	protein_coding
137431	chr6	26087439	1	HFE	protein_coding
137432	chr6	26092948	1	HFE	protein_coding
137446	chr4	74099195	-1	CXCL2	protein_coding
137450	chr16	56865207	1	SLC12A3	protein_coding
137451	chr16	56865211	1	SLC12A3	protein_coding
137454	chr19	1354711	1	PWWP3A	protein_coding
137456	chr19	1354959	1	PWWP3A	protein_coding
137459	chr19	1356314	1	PWWP3A	protein_coding
137461	chr19	1356323	1	PWWP3A	protein_coding
137462	chr19	1356364	1	PWWP3A	protein_coding
137464	chr19	1356390	1	PWWP3A	protein_coding
137471	chr4	74308470	1	EPGN	protein_coding
137473	chr4	74308487	1	EPGN	protein_coding
137474	chr4	74308534	1	EPGN	protein_coding
137475	chr4	74309097	1	EPGN	protein_coding
137485	chr3	179562886	1	ACTL6A	protein_coding
137486	chr3	179562920	1	ACTL6A	protein_coding
137489	chr3	179562926	1	ACTL6A	protein_coding
137491	chr3	179562959	1	ACTL6A	protein_coding
137499	chr11	9265350	-1	DENND5A	protein_coding
137503	chr11	9265154	-1	DENND5A	protein_coding
137519	chr11	9265119	-1	DENND5A	protein_coding
137520	chr11	9265087	-1	DENND5A	protein_coding
137521	chr11	9144179	-1	DENND5A	protein_coding
137523	chr11	9143452	-1	DENND5A	protein_coding
137524	chr11	9152407	-1	DENND5A	protein_coding
137530	chr17	48831035	1	CALCOCO2	protein_coding
137532	chr17	48831026	1	CALCOCO2	protein_coding
137533	chr17	48831034	1	CALCOCO2	protein_coding
137538	chr17	48831056	1	CALCOCO2	protein_coding
137539	chr17	48831228	1	CALCOCO2	protein_coding
137540	chr17	48841563	1	CALCOCO2	protein_coding
137548	chr17	48852961	1	CALCOCO2	protein_coding
137553	chr15	41402519	-1	NDUFAF1	protein_coding
137554	chr15	41402483	-1	NDUFAF1	protein_coding
137555	chr15	41402496	-1	NDUFAF1	protein_coding
137556	chr15	41402532	-1	NDUFAF1	protein_coding
137557	chr15	41402492	-1	NDUFAF1	protein_coding
137563	chr12	7188685	1	PEX5	protein_coding
137564	chr12	7188724	1	PEX5	protein_coding
137565	chr12	7189163	1	PEX5	protein_coding
137566	chr12	7189213	1	PEX5	protein_coding
137567	chr12	7189584	1	PEX5	protein_coding
137568	chr12	7189611	1	PEX5	protein_coding
137570	chr12	7189686	1	PEX5	protein_coding
137571	chr12	7189687	1	PEX5	protein_coding
137572	chr12	7189697	1	PEX5	protein_coding
137573	chr12	7189707	1	PEX5	protein_coding
137574	chr12	7189715	1	PEX5	protein_coding
137575	chr12	7189845	1	PEX5	protein_coding
137576	chr12	7189956	1	PEX5	protein_coding
137578	chr12	7190153	1	PEX5	protein_coding
137579	chr12	7190361	1	PEX5	protein_coding
137580	chr12	7190812	1	PEX5	protein_coding
137584	chr15	41493393	1	ITPKA	protein_coding
137585	chr15	41493874	1	ITPKA	protein_coding
137588	chr4	107989714	1	HADH	protein_coding
137593	chr4	107989854	1	HADH	protein_coding
137597	chr4	107989889	1	HADH	protein_coding
137599	chr4	107989896	1	HADH	protein_coding
137601	chr4	107989946	1	HADH	protein_coding
137602	chr4	107989989	1	HADH	protein_coding
137606	chr4	108004482	1	HADH	protein_coding
137614	chr8	47960185	1	MCM4	protein_coding
137615	chr8	47960898	1	MCM4	protein_coding
137616	chr8	47960899	1	MCM4	protein_coding
137618	chr8	47960936	1	MCM4	protein_coding
137620	chr8	47960941	1	MCM4	protein_coding
137624	chr8	47961138	1	MCM4	protein_coding
137628	chr8	47964592	1	MCM4	protein_coding
137641	chr19	1491181	1	REEP6	protein_coding
137644	chr15	41513827	-1	LTK	protein_coding
137645	chr15	41513879	-1	LTK	protein_coding
137647	chr15	41513796	-1	LTK	protein_coding
137648	chr15	41513887	-1	LTK	protein_coding
137657	chr7	102363897	1	PRKRIP1	protein_coding
137660	chr7	102396363	1	PRKRIP1	protein_coding
137662	chr19	15280451	-1	BRD4	protein_coding
137663	chr19	15332539	-1	BRD4	protein_coding
137665	chr19	15332545	-1	BRD4	protein_coding
137667	chr19	15331906	-1	BRD4	protein_coding
137673	chr19	15331907	-1	BRD4	protein_coding
137678	chr7	103989516	-1	RELN	protein_coding
137679	chr7	103989658	-1	RELN	protein_coding
137699	chr3	179604638	-1	MRPL47	protein_coding
137700	chr3	179604640	-1	MRPL47	protein_coding
137701	chr3	179604649	-1	MRPL47	protein_coding
137703	chr16	56932142	1	HERPUD1	protein_coding
137706	chr16	56932147	1	HERPUD1	protein_coding
137708	chr16	56932160	1	HERPUD1	protein_coding
137709	chr16	56933184	1	HERPUD1	protein_coding
