	Chromosome	Start	Strand	Gene	Transcript_type
90070	chr11	106580600	-1	Tex2	protein_coding
90078	chr2	164403194	1	Rbpjl	protein_coding
90080	chr17	8525372	1	Pde10a	protein_coding
90082	chr17	8526801	1	Pde10a	protein_coding
90086	chr17	8801693	1	Pde10a	protein_coding
90088	chr17	8803028	1	Pde10a	protein_coding
90089	chr17	8849985	1	Pde10a	protein_coding
90090	chr17	8880426	1	Pde10a	protein_coding
90091	chr17	8893291	1	Pde10a	protein_coding
90092	chr17	8924143	1	Pde10a	protein_coding
90094	chr7	17074040	1	Psg16	protein_coding
90095	chr7	17074041	1	Psg16	protein_coding
90097	chr7	17087934	1	Psg16	protein_coding
90101	chr1	172258414	-1	Atp1a4	protein_coding
90104	chr5	108449100	-1	Mfsd7a	protein_coding
90108	chr18	80469695	-1	Ctdp1	protein_coding
90109	chr18	80440788	-1	Ctdp1	protein_coding
90110	chr18	80440859	-1	Ctdp1	protein_coding
90122	chr7	141327672	-1	Deaf1	protein_coding
90123	chr7	141313264	-1	Deaf1	protein_coding
90126	chr7	141327578	-1	Deaf1	protein_coding
90135	chr1	87755870	1	Atg16l1	protein_coding
90136	chr1	87756013	1	Atg16l1	protein_coding
90139	chr1	87756076	1	Atg16l1	protein_coding
90140	chr1	87756086	1	Atg16l1	protein_coding
90146	chr7	12834761	1	Zfp110	protein_coding
90150	chr7	12835483	1	Zfp110	protein_coding
90151	chr7	127208468	-1	Tbc1d10b	protein_coding
90152	chr7	127203753	-1	Tbc1d10b	protein_coding
90168	chr16	94997655	-1	Kcnj6	protein_coding
90169	chr16	94997696	-1	Kcnj6	protein_coding
90170	chr16	94856672	-1	Kcnj6	protein_coding
90171	chr16	94856680	-1	Kcnj6	protein_coding
90175	chr6	57535426	-1	Ppm1k	protein_coding
90176	chr6	57515607	-1	Ppm1k	protein_coding
90186	chr5	31179911	-1	Gm29609	protein_coding
90187	chr2	60125697	-1	Baz2b	protein_coding
90191	chr2	59912536	-1	Baz2b	protein_coding
90193	chr2	59948216	-1	Baz2b	protein_coding
90200	chr2	60006187	-1	Baz2b	protein_coding
90201	chr7	132859225	1	Abraxas2	protein_coding
90204	chr7	132859244	1	Abraxas2	protein_coding
90209	chr13	21787218	-1	Hist1h2an	protein_coding
90210	chrY	67048072	-1	Ssty2	protein_coding
90211	chrY	67046566	-1	Ssty2	protein_coding
90212	chrX	36743659	1	Slc25a43	protein_coding
90216	chr11	103638879	-1	Lyzl6	protein_coding
90217	chr11	103638890	-1	Lyzl6	protein_coding
90222	chr12	116263022	-1	Wdr60	protein_coding
90230	chr11	16508484	-1	Sec61g	protein_coding
90231	chr11	16508166	-1	Sec61g	protein_coding
90233	chr11	16508069	-1	Sec61g	protein_coding
90235	chr13	23769913	1	Trim38	protein_coding
90237	chr13	23782541	1	Trim38	protein_coding
90247	chr5	31154251	-1	Mpv17	protein_coding
90248	chr5	31154222	-1	Mpv17	protein_coding
90249	chr5	31154193	-1	Mpv17	protein_coding
90250	chr5	31154228	-1	Mpv17	protein_coding
90251	chr5	31154152	-1	Mpv17	protein_coding
90252	chr5	31154192	-1	Mpv17	protein_coding
90253	chr5	31146040	-1	Mpv17	protein_coding
90256	chr5	31154221	-1	Mpv17	protein_coding
90259	chrX	36795651	1	Slc25a5	protein_coding
90262	chr6	57581000	1	Herc6	protein_coding
90272	chr5	21737141	1	Pmpcb	protein_coding
90274	chr5	21738036	1	Pmpcb	protein_coding
90282	chr17	48167217	-1	A530064D06Rik	protein_coding
90283	chr17	48167216	-1	A530064D06Rik	protein_coding
90286	chr3	95818632	-1	Rprd2	protein_coding
90287	chr3	95818758	-1	Rprd2	protein_coding
90289	chr3	95818778	-1	Rprd2	protein_coding
90293	chr8	104534700	1	Car7	protein_coding
90294	chr8	104540807	1	Car7	protein_coding
90295	chr8	104541309	1	Car7	protein_coding
90297	chr2	164404612	-1	Matn4	protein_coding
90298	chr2	164404614	-1	Matn4	protein_coding
90299	chr2	164405160	-1	Matn4	protein_coding
90301	chr8	21776599	1	Defb1	protein_coding
90306	chr19	46599084	1	Wbp1l	protein_coding
90308	chr19	46599114	1	Wbp1l	protein_coding
90311	chr19	46623401	1	Wbp1l	protein_coding
90314	chr5	137294629	1	Ufsp1	protein_coding
90315	chr5	137295042	1	Ufsp1	protein_coding
90316	chr8	21823539	1	Defb50	protein_coding
90317	chr4	95967240	1	Hook1	protein_coding
90318	chr4	95967369	1	Hook1	protein_coding
90330	chr5	35525698	-1	Cpz	protein_coding
90331	chr5	35525571	-1	Cpz	protein_coding
90334	chr6	32588192	-1	Plxna4	protein_coding
90336	chr11	118988216	1	Enpp7	protein_coding
90337	chr11	118988188	1	Enpp7	protein_coding
90338	chr11	99785200	1	Krtap4-9	protein_coding
90342	chr1	132542939	-1	Cntn2	protein_coding
90345	chr1	132533884	-1	Cntn2	protein_coding
90346	chr1	132543256	-1	Cntn2	protein_coding
90349	chr11	99793467	-1	Gm11596	protein_coding
90350	chr14	43923559	-1	Ear10	protein_coding
90351	chr14	43923368	-1	Ear10	protein_coding
90352	chr5	150594525	-1	N4bp2l1	protein_coding
90353	chr5	150576991	-1	N4bp2l1	protein_coding
90355	chr5	150597188	-1	N4bp2l1	protein_coding
90359	chr5	31452431	1	Zfp512	protein_coding
90360	chr5	31452435	1	Zfp512	protein_coding
90361	chr5	31452450	1	Zfp512	protein_coding
90363	chr5	31452516	1	Zfp512	protein_coding
90366	chr5	31465603	1	Zfp512	protein_coding
90367	chr11	99798932	-1	Gm11569	protein_coding
90368	chr14	43925390	1	Gm8113	protein_coding
90373	chr11	99804446	-1	Gm11554	protein_coding
90375	chr6	71707561	1	Reep1	protein_coding
90376	chr6	71707870	1	Reep1	protein_coding
90377	chr6	71707897	1	Reep1	protein_coding
90379	chr14	43957069	1	Ang5	protein_coding
90380	chr7	11397915	1	Zscan4f	protein_coding
90381	chr7	11397934	1	Zscan4f	protein_coding
90383	chr11	99809892	-1	Krtap4-13	protein_coding
90384	chr12	76710547	-1	Sptb	protein_coding
90386	chr12	76710023	-1	Sptb	protein_coding
90389	chr9	35741049	1	Pate10	protein_coding
90392	chr2	113758646	-1	Grem1	protein_coding
90395	chr7	131542867	1	Hmx3	protein_coding
90397	chr11	99815666	-1	Gm11564	protein_coding
90404	chr9	35778109	-1	Pate7	protein_coding
90407	chr11	99838066	-1	2300003K06Rik	protein_coding
90408	chr1	63730318	-1	Mdh1b	protein_coding
90419	chr11	114765388	1	Kif19a	protein_coding
90420	chr11	114765389	1	Kif19a	protein_coding
90422	chr11	114787903	1	Kif19a	protein_coding
90426	chr11	99851608	-1	Krtap4-16	protein_coding
90429	chr4	63362449	1	Orm2	protein_coding
90430	chr11	99857917	1	Gm11568	protein_coding
90432	chr7	133015248	-1	Ctbp2	protein_coding
90433	chr7	133123166	-1	Ctbp2	protein_coding
90434	chr7	133123367	-1	Ctbp2	protein_coding
90435	chr7	133023757	-1	Ctbp2	protein_coding
90436	chr7	133122200	-1	Ctbp2	protein_coding
90439	chr7	133123346	-1	Ctbp2	protein_coding
90443	chr7	133122615	-1	Ctbp2	protein_coding
90444	chr7	133123425	-1	Ctbp2	protein_coding
90445	chr7	133124354	-1	Ctbp2	protein_coding
90446	chr7	133111791	-1	Ctbp2	protein_coding
90447	chr7	133123312	-1	Ctbp2	protein_coding
90448	chr7	133123856	-1	Ctbp2	protein_coding
90452	chr9	35790112	-1	Pate6	protein_coding
90453	chr11	101082565	1	Coasy	protein_coding
90456	chr11	101082625	1	Coasy	protein_coding
90463	chr11	99864476	1	Gm11559	protein_coding
90472	chr10	129855367	1	Olfr813	protein_coding
90473	chr10	129856520	1	Olfr813	protein_coding
90475	chr5	26089291	-1	Gm10471	protein_coding
90476	chr8	26119368	1	Rnf170	protein_coding
90477	chr8	26119375	1	Rnf170	protein_coding
90479	chr8	26119383	1	Rnf170	protein_coding
90480	chr8	26119388	1	Rnf170	protein_coding
90481	chr8	26119476	1	Rnf170	protein_coding
90483	chr8	26119664	1	Rnf170	protein_coding
90487	chr14	26042711	-1	Gm9780	protein_coding
90488	chr14	26042674	-1	Gm9780	protein_coding
90489	chr9	19378669	-1	Olfr847	protein_coding
90490	chr9	19375879	-1	Olfr847	protein_coding
90491	chr12	108003602	-1	Bcl11b	protein_coding
90492	chr12	108003414	-1	Bcl11b	protein_coding
90493	chr7	17150282	1	Ceacam3	protein_coding
90494	chr5	21785251	-1	Dnajc2	protein_coding
90495	chr5	21785184	-1	Dnajc2	protein_coding
90497	chr5	21785216	-1	Dnajc2	protein_coding
90500	chr5	21785185	-1	Dnajc2	protein_coding
90501	chr2	30124454	-1	Zer1	protein_coding
90502	chr2	30124582	-1	Zer1	protein_coding
90514	chr3	95754862	-1	Tars2	protein_coding
90515	chr3	95754871	-1	Tars2	protein_coding
90517	chr3	95754883	-1	Tars2	protein_coding
90519	chr3	95754838	-1	Tars2	protein_coding
90521	chr3	95754849	-1	Tars2	protein_coding
90525	chr3	95760206	-1	Tars2	protein_coding
90526	chrX	73117702	-1	Xlr5a	protein_coding
90527	chrX	73115363	-1	Xlr5a	protein_coding
90528	chrX	73292976	-1	Xlr5a	protein_coding
90531	chr11	119022962	1	Cbx2	protein_coding
90532	chr8	91313262	-1	Rpgrip1l	protein_coding
90535	chr8	91270444	-1	Rpgrip1l	protein_coding
90538	chr8	91310417	-1	Rpgrip1l	protein_coding
90539	chr8	91311080	-1	Rpgrip1l	protein_coding
90540	chr11	99873389	1	Krtap9-1	protein_coding
90543	chr13	21787461	1	Hist1h2bp	protein_coding
90544	chr13	21787508	1	Hist1h2bp	protein_coding
90545	chr14	32513521	1	Ercc6	protein_coding
90554	chr7	127208890	1	Mylpf	protein_coding
90555	chr7	127208899	1	Mylpf	protein_coding
90556	chr7	127211608	1	Mylpf	protein_coding
90557	chr7	127212679	1	Mylpf	protein_coding
90567	chr6	129180615	1	Clec2d	protein_coding
90573	chr5	26105362	-1	5031410I06Rik	protein_coding
90575	chr6	25809226	-1	Pot1a	protein_coding
90578	chr6	25809195	-1	Pot1a	protein_coding
90583	chr6	25798017	-1	Pot1a	protein_coding
90587	chr5	36398124	-1	Sorcs2	protein_coding
90589	chr5	36268479	-1	Sorcs2	protein_coding
90590	chr5	36398139	-1	Sorcs2	protein_coding
90596	chr2	24276954	1	Il1f5	protein_coding
90597	chr2	24277014	1	Il1f5	protein_coding
90599	chr2	24277271	1	Il1f5	protein_coding
90600	chr2	24277272	1	Il1f5	protein_coding
90604	chr5	118155464	-1	Fbxw8	protein_coding
90611	chrX	36874295	1	Ube2a	protein_coding
90613	chrX	36874331	1	Ube2a	protein_coding
90614	chrX	36874341	1	Ube2a	protein_coding
90615	chrX	36874346	1	Ube2a	protein_coding
90616	chrX	36874358	1	Ube2a	protein_coding
90617	chrX	36874653	1	Ube2a	protein_coding
90624	chr6	17636983	1	Capza2	protein_coding
90628	chr6	17637113	1	Capza2	protein_coding
90634	chr1	45795166	1	Wdr75	protein_coding
90637	chr1	45795507	1	Wdr75	protein_coding
90642	chr1	45822558	1	Wdr75	protein_coding
90643	chr11	112782224	1	Sox9	protein_coding
90644	chr10	129879851	-1	Olfr814	protein_coding
90645	chr10	129874755	-1	Olfr814	protein_coding
90647	chr6	41636405	-1	Trpv6	protein_coding
90649	chr11	99879187	1	Gm11567	protein_coding
90650	chr9	19440266	1	Olfr849	protein_coding
90651	chr9	19440915	1	Olfr849	protein_coding
90654	chr10	129905867	-1	Olfr815	protein_coding
90655	chr10	129902726	-1	Olfr815	protein_coding
90656	chrX	73265390	-1	Xlr3c	protein_coding
90658	chr12	26469204	1	Cmpk2	protein_coding
90663	chr9	19478247	-1	Olfr850	protein_coding
90664	chr9	19478248	-1	Olfr850	protein_coding
90665	chr3	51396526	-1	Mgarp	protein_coding
90666	chr3	51396548	-1	Mgarp	protein_coding
90667	chr3	51396738	-1	Mgarp	protein_coding
90677	chr9	19493295	1	Olfr851	protein_coding
90678	chr9	19496750	1	Olfr851	protein_coding
90687	chr10	129915597	-1	Olfr816	protein_coding
90689	chr10	129912276	-1	Olfr816	protein_coding
90690	chr7	11514310	1	Zscan4-ps2	protein_coding
90695	chr8	21839926	1	Defb2	protein_coding
90699	chrX	73214333	1	Xlr4b	protein_coding
90700	chrX	73214349	1	Xlr4b	protein_coding
90702	chrX	73214350	1	Xlr4b	protein_coding
90703	chrX	73214432	1	Xlr4b	protein_coding
90709	chrX	94542143	-1	Maged1	protein_coding
90719	chr11	74211330	-1	Olfr43	protein_coding
90720	chr11	74211379	-1	Olfr43	protein_coding
90721	chr11	74207289	-1	Olfr43	protein_coding
90722	chr11	74211327	-1	Olfr43	protein_coding
90724	chr2	14074098	1	Stam	protein_coding
90726	chr2	14074189	1	Stam	protein_coding
90728	chr2	14074427	1	Stam	protein_coding
90733	chr9	19541076	-1	Olfr853	protein_coding
90734	chr9	19537928	-1	Olfr853	protein_coding
90736	chr2	105399319	-1	Rcn1	protein_coding
90739	chr13	74009419	1	Tppp	protein_coding
90741	chr2	32387797	-1	Lcn2	protein_coding
90744	chr2	32388252	-1	Lcn2	protein_coding
90748	chr5	118169748	1	Hrk	protein_coding
90749	chr9	19567373	-1	Olfr854	protein_coding
90750	chr9	19567382	-1	Olfr854	protein_coding
90752	chr11	114795897	-1	Btbd17	protein_coding
90757	chr7	27447978	1	Blvrb	protein_coding
90758	chr7	27448032	1	Blvrb	protein_coding
90759	chr7	27448054	1	Blvrb	protein_coding
90761	chr7	27452418	1	Blvrb	protein_coding
90763	chr10	129949087	-1	Olfr818	protein_coding
90764	chr10	129949100	-1	Olfr818	protein_coding
90765	chr10	129946060	-1	Olfr818	protein_coding
90769	chr15	66969640	-1	Ndrg1	protein_coding
90771	chr15	66969639	-1	Ndrg1	protein_coding
90774	chr15	66948479	-1	Ndrg1	protein_coding
90775	chr15	66967925	-1	Ndrg1	protein_coding
90778	chr15	66969616	-1	Ndrg1	protein_coding
90779	chr15	66967940	-1	Ndrg1	protein_coding
90782	chr9	19582617	1	Olfr855	protein_coding
90783	chr9	19584511	1	Olfr855	protein_coding
90784	chr1	40074079	1	Il1r2	protein_coding
90785	chr1	40084698	1	Il1r2	protein_coding
90787	chr1	40085985	1	Il1r2	protein_coding
90793	chr5	36204021	1	Psapl1	protein_coding
90801	chr5	36748650	-1	Bloc1s4	protein_coding
90802	chr10	129967266	-1	Olfr819	protein_coding
90803	chr10	129966698	-1	Olfr819	protein_coding
90805	chr13	21810197	-1	Hist1h2bq	protein_coding
90808	chr19	6921051	-1	Esrra	protein_coding
90809	chr19	6921840	-1	Esrra	protein_coding
90810	chr19	6921761	-1	Esrra	protein_coding
90813	chr19	6921808	-1	Esrra	protein_coding
90817	chr10	129976140	-1	Olfr247	protein_coding
90818	chr10	129975567	-1	Olfr247	protein_coding
90819	chr13	46273721	1	Stmnd1	protein_coding
90826	chr11	103649570	1	Rprml	protein_coding
90831	chr16	45610380	1	Gcsam	protein_coding
90832	chr16	45610423	1	Gcsam	protein_coding
90835	chr1	135132700	1	Ptpn7	protein_coding
90836	chr1	135132725	1	Ptpn7	protein_coding
90838	chr1	135133309	1	Ptpn7	protein_coding
90840	chr5	26121421	-1	Gm10220	protein_coding
90842	chr14	44002269	-1	Ang6	protein_coding
90843	chr19	29367455	1	Cd274	protein_coding
90849	chr14	31251315	-1	Phf7	protein_coding
90850	chr14	31251317	-1	Phf7	protein_coding
90853	chr14	31251008	-1	Phf7	protein_coding
90862	chrX	36874111	-1	C330007P06Rik	protein_coding
90863	chrX	36864238	-1	C330007P06Rik	protein_coding
90867	chrX	36864246	-1	C330007P06Rik	protein_coding
90869	chr6	30639218	1	Cpa1	protein_coding
90872	chr2	25628030	-1	Fcna	protein_coding
90876	chr7	98145502	-1	Omp	protein_coding
90881	chr7	98178274	-1	Capn5	protein_coding
90882	chr7	98162342	-1	Capn5	protein_coding
90884	chr7	98164962	-1	Capn5	protein_coding
90885	chr7	98165441	-1	Capn5	protein_coding
90888	chr19	6909698	1	Trmt112	protein_coding
90889	chr19	6909747	1	Trmt112	protein_coding
90891	chr19	6910164	1	Trmt112	protein_coding
90894	chr16	95257558	1	Kcnj15	protein_coding
90895	chr16	95257659	1	Kcnj15	protein_coding
90896	chr16	95257683	1	Kcnj15	protein_coding
90897	chr16	95258036	1	Kcnj15	protein_coding
90898	chr16	95258191	1	Kcnj15	protein_coding
90899	chr16	95258289	1	Kcnj15	protein_coding
90900	chr16	95279193	1	Kcnj15	protein_coding
90901	chr16	95257651	1	Kcnj15	protein_coding
90907	chr19	28680077	-1	Glis3	protein_coding
90913	chr19	28666685	-1	Glis3	protein_coding
90915	chr19	28678690	-1	Glis3	protein_coding
90918	chr7	29859979	1	Zfp420	protein_coding
90921	chr7	29860041	1	Zfp420	protein_coding
90924	chr5	105519388	1	Lrrc8c	protein_coding
90925	chr5	105519416	1	Lrrc8c	protein_coding
90927	chr5	105558858	1	Lrrc8c	protein_coding
90929	chr8	13785615	1	Upf3a	protein_coding
90935	chr7	27473768	1	Sertad3	protein_coding
90945	chr4	12172015	-1	Fam92a	protein_coding
90946	chr4	12171995	-1	Fam92a	protein_coding
90948	chr4	12171168	-1	Fam92a	protein_coding
90953	chr13	53286124	-1	Ror2	protein_coding
90954	chr13	53285549	-1	Ror2	protein_coding
90956	chr7	44306902	-1	Clec11a	protein_coding
90962	chr3	133091840	1	Ints12	protein_coding
90965	chr5	36796772	-1	Mrfap1	protein_coding
90966	chr16	45654068	-1	BC016579	protein_coding
90968	chr13	55362783	-1	Lman2	protein_coding
90979	chr19	17837632	-1	Pcsk5	protein_coding
90983	chr10	78718294	-1	Casp14	protein_coding
90984	chr10	78717406	-1	Casp14	protein_coding
90986	chr16	48994165	-1	Dzip3	protein_coding
90988	chr16	48993941	-1	Dzip3	protein_coding
90989	chr16	48929747	-1	Dzip3	protein_coding
90999	chr19	6909530	-1	Prdx5	protein_coding
91000	chr19	6910106	-1	Prdx5	protein_coding
91001	chr19	6908301	-1	Prdx5	protein_coding
91002	chr19	6909617	-1	Prdx5	protein_coding
91003	chr11	64435332	1	Hs3st3a1	protein_coding
91007	chr8	121578806	-1	Fbxo31	protein_coding
91010	chr8	121578747	-1	Fbxo31	protein_coding
91013	chr10	13499540	1	Fuca2	protein_coding
91014	chr10	13499544	1	Fuca2	protein_coding
91015	chr10	13501001	1	Fuca2	protein_coding
91018	chr2	25621985	-1	Tmem141	protein_coding
91019	chr2	25622005	-1	Tmem141	protein_coding
91027	chr7	17203477	1	Psg29	protein_coding
91029	chr3	133091825	-1	Gstcd	protein_coding
91030	chr3	133092033	-1	Gstcd	protein_coding
91036	chr10	117846035	-1	Rap1b	protein_coding
91038	chr8	104591451	1	Pdp2	protein_coding
91040	chr6	83156404	1	1700003E16Rik	protein_coding
91041	chr6	83156501	1	1700003E16Rik	protein_coding
91042	chr6	29060220	1	Lep	protein_coding
91043	chr6	29065462	1	Lep	protein_coding
91044	chr11	119040969	-1	Cbx8	protein_coding
91053	chr7	29908517	1	Zfp383	protein_coding
91057	chr7	80186841	1	Sema4b	protein_coding
91059	chr7	80198441	1	Sema4b	protein_coding
91062	chr7	29906572	-1	Zfp27	protein_coding
91063	chr7	29900488	-1	Zfp27	protein_coding
91064	chr7	29906104	-1	Zfp27	protein_coding
91065	chr7	29906532	-1	Zfp27	protein_coding
91067	chr7	29898863	-1	Zfp27	protein_coding
91069	chr10	23349903	-1	Eya4	protein_coding
91070	chr10	23350786	-1	Eya4	protein_coding
91071	chr10	23350136	-1	Eya4	protein_coding
91073	chr10	23237075	-1	Eya4	protein_coding
91076	chr10	23349887	-1	Eya4	protein_coding
91078	chr4	104367590	1	Dab1	protein_coding
91079	chr4	103619665	1	Dab1	protein_coding
91081	chr4	104512073	1	Dab1	protein_coding
91082	chr4	104367113	1	Dab1	protein_coding
91084	chr4	104605296	1	Dab1	protein_coding
91086	chr13	55831425	-1	Pitx1	protein_coding
91087	chr13	55836192	-1	Pitx1	protein_coding
91094	chr1	58973522	1	Stradb	protein_coding
91096	chr1	58991058	1	Stradb	protein_coding
91100	chr3	19644474	1	Trim55	protein_coding
91105	chr7	132316714	-1	Chst15	protein_coding
91106	chr7	132317228	-1	Chst15	protein_coding
91110	chr10	129985062	-1	Gm10310	protein_coding
91111	chr10	129984442	-1	Gm10310	protein_coding
91119	chr6	71823810	-1	Mrpl35	protein_coding
91123	chr8	26119534	1	Gm45692	protein_coding
91124	chr13	56135631	-1	Macroh2a1	protein_coding
91125	chr13	56135530	-1	Macroh2a1	protein_coding
91132	chr8	54718679	-1	Wdr17	protein_coding
91133	chr8	54724388	-1	Wdr17	protein_coding
91134	chr8	54724504	-1	Wdr17	protein_coding
91136	chr8	54724368	-1	Wdr17	protein_coding
91138	chr8	54690049	-1	Wdr17	protein_coding
91140	chr8	54724348	-1	Wdr17	protein_coding
91142	chr8	54887150	-1	Wdr17	protein_coding
91143	chr8	54706981	-1	Wdr17	protein_coding
91146	chr7	29943755	-1	Zfp74	protein_coding
91147	chr7	29954087	-1	Zfp74	protein_coding
91148	chr7	29951893	-1	Zfp74	protein_coding
91150	chr7	29943505	-1	Zfp74	protein_coding
91152	chr9	35844150	-1	Pate5	protein_coding
91153	chr8	26158141	1	Thap1	protein_coding
91154	chr8	26158233	1	Thap1	protein_coding
91166	chr7	12881177	1	Zfp128	protein_coding
91167	chrX	73228291	1	F8a	protein_coding
91169	chr19	8929552	1	Eml3	protein_coding
91170	chr19	8929893	1	Eml3	protein_coding
91172	chr19	8934145	1	Eml3	protein_coding
91175	chr2	25617678	-1	Ccdc183	protein_coding
91179	chr2	122028546	1	Eif3j1	protein_coding
91187	chrX	73192222	1	Xlr3b	protein_coding
91193	chr19	38097071	1	Ffar4	protein_coding
91197	chr5	76588701	1	Cep135	protein_coding
91198	chr5	76591714	1	Cep135	protein_coding
91207	chr8	95352268	1	Mmp15	protein_coding
91211	chr11	53707319	-1	Rad50	protein_coding
91214	chr11	53707295	-1	Rad50	protein_coding
91217	chr13	12800079	-1	Prl2c3	protein_coding
91219	chr13	12800068	-1	Prl2c3	protein_coding
91220	chr13	12798374	-1	Prl2c3	protein_coding
91224	chr8	120589304	-1	Gins2	protein_coding
91227	chr10	51631458	-1	Gprc6a	protein_coding
91228	chr10	51631431	-1	Gprc6a	protein_coding
91229	chr10	51631461	-1	Gprc6a	protein_coding
91230	chr11	79993106	1	Suz12	protein_coding
91236	chr13	13590397	1	Lyst	protein_coding
91239	chr13	13684091	1	Lyst	protein_coding
91243	chr18	35118859	1	Ctnna1	protein_coding
91246	chr18	35118913	1	Ctnna1	protein_coding
91247	chr18	35119442	1	Ctnna1	protein_coding
91249	chr18	35214930	1	Ctnna1	protein_coding
91250	chr18	35214956	1	Ctnna1	protein_coding
91255	chr7	107595266	1	Ppfibp2	protein_coding
91257	chr7	107595285	1	Ppfibp2	protein_coding
91258	chr7	107606844	1	Ppfibp2	protein_coding
91259	chr7	107665311	1	Ppfibp2	protein_coding
91260	chr7	107742906	1	Ppfibp2	protein_coding
91264	chr2	135659711	1	Plcb4	protein_coding
91267	chr2	135741830	1	Plcb4	protein_coding
91273	chr2	135987876	1	Plcb4	protein_coding
91275	chr2	135805548	1	Plcb4	protein_coding
91276	chr2	25608521	-1	Rabl6	protein_coding
91285	chr10	8886070	-1	Sash1	protein_coding
91286	chr10	8756761	-1	Sash1	protein_coding
91287	chr10	8762474	-1	Sash1	protein_coding
91290	chr7	132599637	-1	Nkx1-2	protein_coding
